algo,depth,run_id,handshake_ms,timestamp,cert_bytes
rsa2048,2,17,0.9074590052478015,2026-04-27T14:27:00,2278
rsa2048,2,18,0.8532920037396252,2026-04-27T14:27:00,2278
rsa2048,2,19,0.84299998707138,2026-04-27T14:27:00,2278
rsa2048,2,20,0.8812920132186264,2026-04-27T14:27:00,2278
rsa2048,2,21,0.8922919805627316,2026-04-27T14:27:00,2278
rsa2048,2,22,0.8530839986633509,2026-04-27T14:27:00,2278
rsa2048,2,23,0.8455409843008965,2026-04-27T14:27:00,2278
rsa2048,2,24,0.8380840008612722,2026-04-27T14:27:00,2278
rsa2048,2,25,0.9518330043647438,2026-04-27T14:27:00,2278
rsa2048,2,26,3.4547499963082373,2026-04-27T14:27:00,2278
rsa2048,2,27,2.727709012106061,2026-04-27T14:27:00,2278
rsa2048,2,28,3.742707980563864,2026-04-27T14:27:00,2278
rsa2048,2,29,2.732834022026509,2026-04-27T14:27:00,2278
rsa2048,2,30,1.4597919944208115,2026-04-27T14:27:00,2278
rsa2048,2,31,4.097875003935769,2026-04-27T14:27:00,2278
rsa2048,2,32,1.1920830002054572,2026-04-27T14:27:00,2278
rsa2048,2,33,0.8259169990196824,2026-04-27T14:27:00,2278
rsa2048,2,34,0.7865419902373105,2026-04-27T14:27:00,2278
rsa2048,2,35,0.7198750099632889,2026-04-27T14:27:00,2278
rsa2048,2,36,0.8606250048615038,2026-04-27T14:27:00,2278
rsa2048,2,37,2.717249997658655,2026-04-27T14:27:00,2278
rsa2048,2,38,2.003499976126477,2026-04-27T14:27:00,2278
rsa2048,2,39,0.7496660109609365,2026-04-27T14:27:00,2278
rsa2048,2,40,0.7183749985415488,2026-04-27T14:27:00,2278
rsa2048,2,41,0.7011669804342091,2026-04-27T14:27:00,2278
rsa2048,2,42,0.6981659971643239,2026-04-27T14:27:00,2278
rsa2048,2,43,0.6975829892326146,2026-04-27T14:27:00,2278
rsa2048,2,44,0.7292079972103238,2026-04-27T14:27:00,2278
rsa2048,2,45,0.8775829919613898,2026-04-27T14:27:00,2278
rsa2048,2,46,0.6992919952608645,2026-04-27T14:27:00,2278
rsa2048,2,47,0.686957995640114,2026-04-27T14:27:00,2278
rsa2048,2,48,0.6931659881956875,2026-04-27T14:27:00,2278
rsa2048,2,49,0.690582994138822,2026-04-27T14:27:00,2278
rsa2048,2,50,0.6890000076964498,2026-04-27T14:27:00,2278
rsa2048,2,51,0.7138340151868761,2026-04-27T14:27:00,2278
rsa2048,2,52,0.7511250150855631,2026-04-27T14:27:00,2278
rsa2048,2,53,0.9392080246470869,2026-04-27T14:27:00,2278
rsa2048,2,54,0.7193750061560422,2026-04-27T14:27:00,2278
rsa2048,2,55,0.7203339773695916,2026-04-27T14:27:00,2278
rsa2048,2,56,0.7522919913753867,2026-04-27T14:27:00,2278
rsa2048,2,57,0.721750024240464,2026-04-27T14:27:00,2278
rsa2048,2,58,0.7297499978449196,2026-04-27T14:27:00,2278
rsa2048,2,59,0.7188750023487955,2026-04-27T14:27:00,2278
rsa2048,2,60,0.7147919968701899,2026-04-27T14:27:00,2278
rsa2048,2,61,0.6965419743210077,2026-04-27T14:27:00,2278
rsa2048,2,62,0.6937909929547459,2026-04-27T14:27:00,2278
rsa2048,2,63,0.7458750042133033,2026-04-27T14:27:00,2278
rsa2048,2,64,0.7206249865703285,2026-04-27T14:27:00,2278
rsa2048,2,65,0.6995000003371388,2026-04-27T14:27:00,2278
rsa2048,2,66,0.702582998201251,2026-04-27T14:27:00,2278
rsa2048,2,67,0.6977920129429549,2026-04-27T14:27:00,2278
rsa2048,2,68,0.6932500109542161,2026-04-27T14:27:00,2278
rsa2048,2,69,0.7581250101793557,2026-04-27T14:27:00,2278
rsa2048,2,70,0.8667079964652658,2026-04-27T14:27:00,2278
rsa2048,2,71,0.7218749960884452,2026-04-27T14:27:00,2278
rsa2048,2,72,0.7066249963827431,2026-04-27T14:27:00,2278
rsa2048,2,73,0.7049160194583237,2026-04-27T14:27:00,2278
rsa2048,2,74,0.692458008415997,2026-04-27T14:27:00,2278
rsa2048,2,75,0.7035000016912818,2026-04-27T14:27:00,2278
rsa2048,2,76,0.7226250017993152,2026-04-27T14:27:00,2278
